scenario_id,case_id,link_id,xpd_early_ex_db,xpd_late_ex_db,l_pol_db,rho_early_linear,rho_early_db,ds_ns,early_energy_fraction,EL_proxy_db,LOSflag,material,stress_flag,claim_caution_early,claim_caution_late
A2,0,A2_0,-33.05244962568948,-25.052449766174778,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,2.7199659283313338,0,PEC,0,0,0
A2,1,A2_1,-33.0524495357789,-25.052449766174778,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,2.7199659283313338,0,PEC,0,0,0
A2,2,A2_2,-33.052449513301255,-25.052449766174778,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,2.7199659283313338,0,PEC,0,0,0
A2,3,A2_3,-33.05244942339067,-25.052449766174778,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,2.719965928331348,0,PEC,0,0,0
A2_on,0,A2_on_0,-17.052449856085367,-33.05244962568948,15.999999769604116,0.15848932252726472,-7.999999910089385,1.707317073170719,0.6097560983618552,2.7199659283313338,1,PEC,0,0,0
A2_on,1,A2_on_1,-17.052449856085367,-33.0524495357789,15.999999679693534,0.15848932252726472,-7.999999910089385,3.5947364139973867,0.7192982462935967,2.7199659283313338,1,PEC,0,0,0
A2_on,2,A2_on_2,-24.349887099537046,-25.052449766174778,0.7025626666377321,0.8506359503932149,-0.7025626666377276,1.2422599874998812,1.0,0.1672408772982692,1,PEC,0,0,0
A2_on,3,A2_on_3,-17.0524499684736,-33.05244942339067,15.999999454917072,0.15848932662870646,-7.999999797701152,2.898649364254015,0.6288659811488897,2.7199659283313338,1,PEC,0,0,0
A3,0,A3_0,-33.0524495835439,-17.052450049955063,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,2.719965928331348,0,PEC,0,0,0
A3,1,A3_1,-33.0524495835439,-17.052450049955066,-15.99999953358883,6.309573179469771,7.999999817369119,2.318477506506869,0.6084337365685181,2.719965928331348,0,PEC,0,0,0
A3,2,A3_2,-25.53212494395173,-25.052449766174778,-0.4796751777769511,1.1167797172611444,0.47967517777695584,0.7478337567079032,1.0,0.02758431593002797,0,PEC,0,0,0
A3,3,A3_3,-25.532124943951725,-25.052449766174778,-0.4796751777769479,1.1167797172611436,0.47967517777695234,0.7478337567079362,1.0,0.02758431593002797,0,PEC,0,0,0
A3,4,A3_4,-33.05244951611096,-17.052450173582116,-15.999999342528845,6.30957308150098,7.999999749936181,3.0341927365438033,0.6196581218643008,2.719965928331348,0,PEC,0,0,0
A3,5,A3_5,-33.05244951611096,-17.052450173582116,-15.999999342528845,6.30957308150098,7.999999749936181,3.0341927365438033,0.6196581218643008,2.719965928331348,0,PEC,0,0,0
A3,6,A3_6,-25.85045637755784,-25.052449766174778,-0.7980066113830607,1.2017127282491087,0.7980066113830652,1.4880213206449522,1.0,0.22553631390552198,0,PEC,0,0,0
A3,7,A3_7,-25.850456377557837,-25.052449766174778,-0.7980066113830596,1.2017127282491082,0.7980066113830635,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A3,8,A3_8,-33.0524494374392,-17.052450319686802,-15.999999117752399,6.309572967204061,7.999999671264422,2.175749586495263,0.6273885379086064,2.719965928331348,0,PEC,0,0,0
A3,9,A3_9,-33.0524494374392,-17.052450319686802,-15.999999117752397,6.309572967204062,7.999999671264422,2.1757495864952854,0.6273885379086066,2.7199659283313338,0,PEC,0,0,0
A3,10,A3_10,-33.05244941496155,-17.05245025225387,-15.999999162707685,6.3095729345478,7.999999648786776,1.8505169257364438,0.5805369159532148,2.7199659283313338,0,PEC,0,0,0
A3,11,A3_11,-33.05244941496155,-17.05245025225387,-15.999999162707685,6.309572934547799,7.999999648786776,1.8505169257364438,0.5805369159532147,2.7199659283313338,0,PEC,0,0,0
A3_on,0,A3_on_0,-17.052449780223306,-29.1201226982528,12.067672918029494,0.15848931975879155,-7.999999985951444,5.300041204678144,0.8010386287368704,2.7199659283313338,1,PEC,0,0,0
A3_on,1,A3_on_1,-17.052449780223306,-29.120122698252803,12.067672918029496,0.15848931975879155,-7.999999985951444,5.300041204678144,0.8010386287368703,2.7199659283313338,1,PEC,0,0,0
A3_on,2,A3_on_2,-17.052449802700956,-29.430636198318716,12.378186395617758,0.1584893205790799,-7.999999963473796,4.572451940670921,0.5402416942868179,2.719965928331348,1,PEC,0,0,0
A3_on,3,A3_on_3,-17.052449802700956,-29.430636198318712,12.378186395617758,0.15848932057907988,-7.999999963473796,4.572451940670924,0.5402416942868178,2.719965928331348,1,PEC,0,0,0
A3_on,4,A3_on_4,-17.052449780223306,-29.113296836719165,12.06084705649586,0.15848931975879155,-7.999999985951444,6.011340686887218,0.852784097130262,2.7199659283313338,1,PEC,0,0,0
A3_on,5,A3_on_5,-17.052449780223306,-29.11329683671917,12.060847056495861,0.15848931975879155,-7.999999985951444,6.011340686887218,0.852784097130262,2.7199659283313338,1,PEC,0,0,0
A3_on,6,A3_on_6,-17.052449802700956,-29.308366624475497,12.255916821774541,0.1584893205790799,-7.999999963473796,5.841194759640365,0.6430480318139868,2.719965928331348,1,PEC,0,0,0
A3_on,7,A3_on_7,-17.052449802700956,-29.308366624475497,12.255916821774544,0.15848932057907988,-7.999999963473796,5.841194759640365,0.6430480318139868,2.719965928331348,1,PEC,0,0,0
A3_on,8,A3_on_8,-17.052449780223306,-29.110275622509743,12.057825842286437,0.15848931975879155,-7.999999985951444,6.227020832404948,0.8873592529037413,2.7199659283313338,1,PEC,0,0,0
A3_on,9,A3_on_9,-17.052449780223306,-29.110275622509747,12.057825842286439,0.15848931975879155,-7.999999985951444,6.227020832404947,0.8873592529037412,2.7199659283313338,1,PEC,0,0,0
A3_on,10,A3_on_10,-17.052449802700956,-29.24162289180318,12.189173089102223,0.1584893205790799,-7.999999963473796,6.903214200856006,0.7182570280742563,2.719965928331348,1,PEC,0,0,0
A3_on,11,A3_on_11,-17.052449802700956,-29.24162289180318,12.189173089102223,0.15848932057907988,-7.999999963473796,6.903214200856008,0.7182570280742562,2.719965928331348,1,PEC,0,0,0
A4,0,A4_0,-27.85064611229407,-27.674600135150598,-0.17604597714346992,1.904669531752221,2.798196346119293,3.3779873949608468,0.7171206063217662,9.241384397848037,0,glass,0,0,0
A4,1,A4_1,-28.141996463953845,-27.816575215328314,-0.32542124862552946,2.0368294690846978,3.0895466977790678,1.8486926087797,0.6907773119586188,9.823548343520798,0,glass,0,0,0
A4,2,A4_2,-27.453806395705726,-27.97082000880833,0.5170136131026046,1.7383437599355884,2.401356629530951,3.3779873949608468,0.7171206063217662,9.241384397848037,0,glass,0,0,0
A4,3,A4_3,-28.540142832526872,-28.321883536773832,-0.21825929575303915,2.2323860841992933,3.487693066352095,1.8486926087797,0.6907773119586188,9.823548343520798,0,glass,0,0,0
A4,4,A4_4,-27.24775798235056,-26.793129744695552,-0.45462823765500726,1.657794985384865,2.195308216175785,2.739353569339178,0.8414594170889905,12.748340198482424,0,wood,0,0,0
A4,5,A4_5,-27.21153687415543,-27.571542384953506,0.36000551079807463,1.6440261107039447,2.1590871079806564,1.7444935877774335,0.7445330358428145,15.564903440581048,0,wood,0,0,0
A4,6,A4_6,-26.274980859380847,-27.421106920786958,1.1461260614061137,1.3251135940126941,1.22253109320607,2.739353569339178,0.8414594170889905,12.748340198482424,0,wood,0,0,0
A4,7,A4_7,-26.837955187336725,-27.107387148098645,0.26943196076192,1.508518157932498,1.7855054211619514,1.7444935877774335,0.7445330358428145,15.564903440581048,0,wood,0,0,0
A4,8,A4_8,-27.375836910392028,-27.426372975952745,0.050536065560716104,1.7074135137126463,2.323387144217252,2.9620183105643183,0.8066361703008834,11.668570135812246,0,gypsum,0,0,0
A4,9,A4_9,-27.885921746812034,-28.237984181004144,0.35206243419210903,1.920203239613974,2.833471980637259,1.7836578321647982,0.7261864515275527,13.78351149753189,0,gypsum,0,0,0
A4,10,A4_10,-27.625271459217686,-28.43603038180717,0.8107589225894829,1.8083486625944334,2.5728216930429113,2.9620183105643183,0.8066361703008834,11.668570135812246,0,gypsum,0,0,0
A4,11,A4_11,-27.239826869328738,-27.823382650193455,0.5835557808647178,1.654770272517702,2.187377103153961,1.7836578321647982,0.7261864515275527,13.78351149753189,0,gypsum,0,0,0
A4,0,A4_0,-27.85064611229407,-25.052449766174778,-2.798196346119291,1.904669531752221,2.798196346119293,0.0,1.0,9.241384397848037,0,glass,0,0,0
A4,1,A4_1,-27.678480030508915,-25.052449766174778,-2.6260302643341364,1.830640332355593,2.6260302643341396,0.0,1.0,9.823548343520798,0,glass,0,0,0
A4,2,A4_2,-28.15946153735013,-25.052449766174778,-3.107011771175352,2.045037033877906,3.1070117711753538,0.0,1.0,9.241384397848037,0,glass,0,0,0
A4,3,A4_3,-27.82068299631269,-25.052449766174778,-2.7682332301379127,1.891573943724364,2.768233230137915,0.0,1.0,9.823548343520798,0,glass,0,0,0
A4,4,A4_4,-27.34859747809463,-25.052449766174778,-2.2961477119198497,1.6967379406911507,2.296147711919853,0.0,1.0,12.748340198482424,0,wood,0,0,0
A4,5,A4_5,-27.802458244504884,-25.052449766174778,-2.7500084783301055,1.883652766767555,2.750008478330108,0.0,1.0,15.564903440581048,0,wood,0,0,0
A4,6,A4_6,-28.452398871160746,-25.052449766174778,-3.399949104985966,2.1877359856992955,3.399949104985968,0.0,1.0,12.748340198482424,0,wood,0,0,0
A4,7,A4_7,-28.15374957491128,-25.052449766174778,-3.1012998087365045,2.0423491120016606,3.101299808736507,0.0,1.0,15.564903440581048,0,wood,0,0,0
A4,8,A4_8,-27.28015117483978,-25.052449766174778,-2.2277014086650015,1.6702063898406598,2.227701408665004,0.0,1.0,11.668570135812246,0,gypsum,0,0,0
A4,9,A4_9,-26.87969092173714,-25.052449766174778,-1.827241155562361,1.523084910678859,1.8272411555623638,0.0,1.0,13.78351149753189,0,gypsum,0,0,0
A4,10,A4_10,-27.328427630640768,-25.052449766174778,-2.2759778644659887,1.6888760867447903,2.275977864465992,0.0,1.0,11.668570135812246,0,gypsum,0,0,0
A4,11,A4_11,-27.663739100233144,-25.052449766174778,-2.6112893340583643,1.8244372611129758,2.6112893340583665,0.0,1.0,13.78351149753189,0,gypsum,0,0,0
A4_on,0,A4_on_0,-27.6959450774769,-25.052449766174778,-2.6434953113021202,1.8380170305952162,2.6434953113021225,nan,nan,10.2104845279286,1,glass,0,0,0
A4_on,1,A4_on_1,-27.82068299631269,-25.052449766174778,-2.7682332301379127,1.891573943724364,2.768233230137915,nan,nan,12.113821685955585,1,glass,0,0,0
A4_on,2,A4_on_2,-27.992164997835104,-25.052449766174778,-2.9397152316603274,1.967757258977098,2.9397152316603297,nan,nan,10.2104845279286,1,glass,0,0,0
A4_on,3,A4_on_3,-28.32599142052635,-25.052449766174778,-3.2735416543515705,2.1249766656818694,3.2735416543515723,nan,nan,12.113821685955585,1,glass,0,0,0
A4_on,4,A4_on_4,-27.01595517900117,-27.379898449698725,0.36394327069755184,1.5716308361263451,1.9635054128263967,nan,nan,10.2104845279286,1,glass,0,0,0
A4_on,5,A4_on_5,-26.36272467585763,-27.622360214952877,1.2596355390952465,1.3521581524936055,1.3102749096828572,nan,nan,12.113821685955585,1,glass,0,0,0
A4_on,6,A4_on_6,-27.335847618299113,-27.427307725759057,0.09146010745994104,1.6917640237138698,2.28339785212434,nan,nan,10.2104845279286,1,glass,0,0,0
A4_on,7,A4_on_7,-28.004721218149967,-28.379142958615677,0.3744217404657073,1.973454624740468,2.952271451975194,nan,nan,12.113821685955585,1,glass,0,0,0
A4_on,8,A4_on_8,-28.489876916941178,-25.052449766174778,-3.4374271507664,2.206697053293669,3.4374271507664025,nan,nan,13.717440328562986,1,wood,0,0,0
A4_on,9,A4_on_9,-27.796407257223027,-25.052449766174778,-2.7439574910482483,1.8810301172157795,2.7439574910482505,nan,nan,17.855176783015835,1,wood,0,0,0
A4_on,10,A4_on_10,-27.72640639651404,-25.052449766174778,-2.673956630339263,1.850954158779057,2.6739566303392657,nan,nan,13.717440328562986,1,wood,0,0,0
A4_on,11,A4_on_11,-27.032466424644593,-25.052449766174778,-1.9800166584698147,1.577617321040366,1.9800166584698182,nan,nan,17.855176783015835,1,wood,0,0,0
A4_on,12,A4_on_12,-27.802116074606815,-26.946611548166054,-0.8555045264407595,1.8835043642636573,2.749666308432039,nan,nan,13.717440328562986,1,wood,0,0,0
A4_on,13,A4_on_13,-27.489966388414725,-27.871253632380228,0.38128724396550107,1.7528778865752477,2.4375166222399516,nan,nan,17.855176783015835,1,wood,0,0,0
A4_on,14,A4_on_14,-27.883222607191612,-27.16008505338141,-0.7231375538101981,1.9190102043330681,2.830772841016835,nan,nan,13.717440328562986,1,wood,0,0,0
A4_on,15,A4_on_15,-28.05588633986785,-28.442803925525837,0.3869175856579874,1.996841791546209,3.0034365736930746,nan,nan,17.855176783015835,1,wood,0,0,0
A4_on,16,A4_on_16,-28.610746336950626,-25.052449766174778,-3.558296570775849,2.2689747194745196,3.55829657077585,nan,nan,12.637670265892808,1,gypsum,0,0,0
A4_on,17,A4_on_17,-28.107730175316817,-25.052449766174778,-3.05528040914204,2.0208219053616303,3.055280409142042,nan,nan,16.073784839966677,1,gypsum,0,0,0
A4_on,18,A4_on_18,-27.514038587648784,-25.052449766174778,-2.4615888214740074,1.7626207650613213,2.4615888214740096,nan,nan,12.637670265892808,1,gypsum,0,0,0
A4_on,19,A4_on_19,-28.81509801733194,-25.052449766174778,-3.762648251157163,2.3782900838984693,3.762648251157164,nan,nan,16.073784839966677,1,gypsum,0,0,0
A4_on,20,A4_on_20,-28.491454354747564,-27.830581020081535,-0.66087333466603,2.2074987120181744,3.4390045885727893,nan,nan,12.637670265892808,1,gypsum,0,0,0
A4_on,21,A4_on_21,-27.636271043417388,-28.006361374245706,0.3700903308283152,1.8129345588090278,2.5838212772426146,nan,nan,16.073784839966677,1,gypsum,0,0,0
A4_on,22,A4_on_22,-27.939465436855066,-27.874070957817676,-0.06539447903739237,1.9440237531358175,2.8870156706802907,nan,nan,12.637670265892808,1,gypsum,0,0,0
A4_on,23,A4_on_23,-26.92847300684164,-27.215455681598332,0.28698267475669437,1.5402893906946054,1.8760232406668629,nan,nan,16.073784839966677,1,gypsum,0,0,0
A5,0,A5_0,-25.775713501317487,-25.052449766174778,-0.7232637351427091,1.1812079832813396,0.7232637351427128,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A5,1,A5_1,-25.865703658877266,-25.052449766174778,-0.8132538927024864,1.2059391355729114,0.8132538927024908,1.4880213206448858,1.0,0.22553631390552198,0,PEC,0,0,0
A5,2,A5_2,-25.469460684832693,-25.052449766174778,-0.41701091865791606,1.1007814233804685,0.4170109186579207,1.4880213206448858,1.0,0.22553631390552198,0,PEC,0,0,0
A5,3,A5_3,-25.85910505665522,-25.052449766174778,-0.806655290480443,1.204108241838002,0.8066552904804474,1.4880213206448858,1.0,0.22553631390552198,0,PEC,0,0,0
A5,4,A5_4,-25.802299054556013,-25.052449766174778,-0.7498492883812358,1.1884609839964235,0.7498492883812401,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A5,5,A5_5,-25.512882367710358,-25.052449766174778,-0.4604326015355786,1.1118424725998752,0.46043260153558313,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A5,6,A5_6,-25.00001900437289,-25.052449766174778,0.05243076180188727,0.9879999527541716,-0.05243076180188287,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A5,7,A5_7,-25.494446205287193,-25.052449766174778,-0.4419964391124159,1.1071326126598096,0.4419964391124204,1.4880213206448858,1.0,0.22553631390552198,0,PEC,0,0,0
A5,8,A5_8,-25.619020373331658,-25.052449766174778,-0.5665706071568815,1.139349748272978,0.5665706071568856,1.4880213206448858,1.0,0.22553631390552198,0,PEC,0,0,0
A5,9,A5_9,-25.604613173139708,-25.052449766174778,-0.5521634069649279,1.1355763540570492,0.5521634069649323,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A5,10,A5_10,-25.38713789730996,-25.052449766174778,-0.3346881311351824,1.0801120547534881,0.3346881311351863,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A5,11,A5_11,-25.431625771116188,-25.052449766174778,-0.37917600494140974,1.0912332750722071,0.37917600494141396,1.4880213206448858,1.0,0.22553631390552198,0,PEC,0,0,0
A5,12,A5_12,-25.938437550181565,-25.052449766174778,-0.8859877840067858,1.2263057889063422,0.8859877840067897,1.4880213206448858,1.0,0.22553631390552198,0,PEC,0,0,0
A5,13,A5_13,-25.702841128953228,-25.052449766174778,-0.6503913627784499,1.1615532820451653,0.6503913627784541,1.4880213206448858,1.0,0.22553631390552198,0,PEC,0,0,0
A5,14,A5_14,-25.524081236410588,-25.052449766174778,-0.47163147023581,1.114713208004435,0.4716314702358143,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A5,15,A5_15,-25.447686172749208,-25.052449766174778,-0.39523640657442805,1.0952761746923405,0.395236406574433,1.4880213206448858,1.0,0.22553631390552198,0,PEC,0,0,0
A5,16,A5_16,-25.54445236011648,-25.052449766174778,-0.49200259394170054,1.1199541913077349,0.49200259394170487,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A5,17,A5_17,-25.6924086415927,-25.052449766174778,-0.639958875417921,1.1587663834140816,0.6399588754179248,1.4880213206448858,1.0,0.22553631390552198,0,PEC,0,0,0
A5,18,A5_18,-25.542050010289067,-25.052449766174778,-0.4896002441142898,1.119334847092932,0.48960024411429426,1.4880213206448858,1.0,0.22553631390552198,0,PEC,0,0,0
A5,19,A5_19,-25.618022984990002,-25.052449766174778,-0.565573218815223,1.1390881184975359,0.5655732188152273,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A5,20,A5_20,-25.007189872355532,-25.052449766174778,0.04525989381924645,0.9896326397451438,-0.0452598938192424,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A5,21,A5_21,-25.903551814919688,-25.052449766174778,-0.8511020487449108,1.2164946544239332,0.8511020487449149,1.4880213206448858,1.0,0.22553631390552198,0,PEC,0,0,0
A5,22,A5_22,-25.857382691130258,-25.052449766174778,-0.8049329249554799,1.2036308000516902,0.8049329249554837,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A5,23,A5_23,-25.704279707869592,-25.052449766174778,-0.6518299416948132,1.161938104536563,0.6518299416948179,1.4880213206448858,1.0,0.22553631390552198,0,PEC,0,0,0
A5,24,A5_24,-25.906886979974022,-25.052449766174778,-0.8544372137992426,1.217429220460543,0.8544372137992464,1.4880213206448858,1.0,0.22553631390552198,0,PEC,0,0,0
A5,25,A5_25,-26.103637742747104,-25.052449766174778,-1.051187976572326,1.273851484882348,1.0511879765723295,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A5,26,A5_26,-25.56543380031507,-25.052449766174778,-0.5129840341402934,1.1253779547311242,0.512984034140298,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A5,27,A5_27,-25.222461359213433,-25.052449766174778,-0.1700115930386552,1.0399229417912863,0.1700115930386601,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A5,28,A5_28,-25.68033729958922,-25.052449766174778,-0.6278875334144401,1.1555500304423252,0.6278875334144445,1.4880213206449189,1.0,0.22553631390552198,0,PEC,0,0,0
A5,29,A5_29,-25.497660131517268,-25.052449766174778,-0.44521036534249137,1.1079522315191663,0.4452103653424955,1.4880213206448858,1.0,0.22553631390552198,0,PEC,0,0,0
A5,30,A5_30,-25.345184725233945,-25.052449766174778,-0.2927349590591677,1.0697283259912818,0.2927349590591719,1.2159662563368538,1.0,-1.5925487248800607,0,PEC,1,0,0
A5,31,A5_31,-24.484297398169137,-25.052449766174778,0.5681523680056411,0.8773740056009752,-0.5681523680056365,1.4880213206448858,1.0,0.22553631390552198,0,PEC,1,0,0
A5,32,A5_32,-24.152319082359416,-25.052449766174778,0.9001306838153624,0.8128060575998429,-0.9001306838153569,1.4880213206448858,1.0,0.22553631390552198,0,PEC,1,0,0
A5,33,A5_33,-25.169301043098567,-25.052449766174778,-0.11685127692378809,1.0272712355857516,0.11685127692379339,1.4880213206448858,1.0,0.22553631390552198,0,PEC,1,0,0
A5,34,A5_34,-24.806765142969713,-25.052449766174778,0.24568462320506548,0.9449994106900662,-0.24568462320506093,1.2174271420983414,1.0,-1.5818156352446948,0,PEC,1,0,0
A5,35,A5_35,-25.443916401844163,-25.052449766174778,-0.39146663566938666,1.0943258635689974,0.39146663566939083,1.4880213206448858,1.0,0.22553631390552198,0,PEC,1,0,0
A5,36,A5_36,-26.034522951874788,-27.5816720908008,1.5471491389260164,1.2537395280569807,0.9820731857000125,2.6816943058166953,0.7512933374453287,0.22553631390552198,0,PEC,1,0,0
A5,37,A5_37,-25.194836554606912,-25.052449766174778,-0.14238678843213345,1.0333291450613205,0.14238678843213787,1.4880213206448858,1.0,0.22553631390552198,0,PEC,1,0,0
A5,38,A5_38,-25.625275476696956,-25.052449766174778,-0.572825710522178,1.1409919255290117,0.5728257105221821,1.4880213206449189,1.0,0.22553631390552198,0,PEC,1,0,0
A5,39,A5_39,-24.661696128881033,-25.052449766174778,0.39075363729374396,0.91395462788249,-0.39075363729373946,1.4880213206449189,1.0,0.22553631390552198,0,PEC,1,0,0
A5,40,A5_40,-24.76088476016827,-25.052449766174778,0.2915650060065088,0.9350686558740295,-0.2915650060065039,1.4880213206449189,1.0,0.22553631390552198,0,PEC,1,0,0
A5,41,A5_41,-23.556778970882096,-24.616270245097994,1.0594912742158946,0.7086518422390345,-1.4956707952926749,5.035634230193518,0.5917134865137592,2.7228659385132516,0,PEC,1,0,0
A5,42,A5_42,-23.90509330633805,-25.052449766174778,1.14735645983673,0.7678287226594477,-1.1473564598367239,1.4880213206448858,1.0,0.22553631390552198,0,PEC,1,0,0
A5,43,A5_43,-25.052449766174778,-25.052449766174778,0.0,1.0,4.821637332766433e-15,nan,1.0,0.22553631390552198,0,PEC,1,0,0
A5,44,A5_44,-27.282359905831875,-25.63833810770355,-1.6440217981283267,1.6710560379510366,2.2299101396571017,3.803343474971339,0.5015963352158614,2.726388578260952,0,PEC,1,0,0
A5,45,A5_45,-24.411013359741474,-25.052449766174778,0.6414364064333036,0.8626931692925887,-0.6414364064332988,1.4880213206448858,1.0,0.22553631390552198,0,PEC,1,0,0
A5,46,A5_46,-25.200136564551723,-25.052449766174778,-0.14768679837694657,1.0345909612050608,0.14768679837695156,1.4880213206449189,1.0,0.22553631390552198,0,PEC,1,0,0
A5,47,A5_47,-27.795018688745955,-25.052449766174778,-2.7425689225711785,1.8804287921423015,2.7425689225711816,0.9965954708683266,1.0,0.0537314590406055,0,PEC,1,0,0
A5,48,A5_48,-24.05294236654972,-25.052449766174778,0.9995073996250604,0.7944183368541283,-0.9995073996250552,1.4880213206449189,1.0,0.22553631390552198,0,PEC,1,0,0
A5,49,A5_49,-23.844220217776034,-25.052449766174778,1.2082295483987453,0.7571414895861895,-1.2082295483987393,0.0,1.0,2.719965928331348,0,PEC,1,0,0
A5,50,A5_50,-25.08199493547384,-25.052449766174778,-0.0295451692990641,1.0068262197902418,0.02954516929906923,1.4880213206448858,1.0,0.22553631390552198,0,PEC,1,0,0
A5,51,A5_51,-23.750883515229344,-25.052449766174778,1.3015662509454329,0.7410429414449993,-1.3015662509454269,0.0,1.0,2.719965928331348,0,PEC,1,0,0
A5,52,A5_52,-24.505933293036424,-25.052449766174778,0.5465164731383534,0.8817558561211322,-0.5465164731383486,1.4880213206449189,1.0,0.22553631390552198,0,PEC,1,0,0
A5,53,A5_53,-25.778092707790922,-25.052449766174778,-0.7256429416161436,1.181855264730963,0.7256429416161481,1.4880213206449189,1.0,0.22553631390552198,0,PEC,1,0,0
A5,54,A5_54,-25.161380396156133,-25.052449766174778,-0.10893062998135522,1.0253994094816297,0.10893062998136013,1.4880213206449189,1.0,0.22553631390552198,0,PEC,1,0,0
A5,55,A5_55,-25.107874570515044,-25.052449766174778,-0.05542480434026603,1.0128438150988972,0.05542480434027073,0.12499639552086185,1.0,-0.2574777318106669,0,PEC,1,0,0
A5,56,A5_56,-26.890758228280635,-23.60778734556469,-3.282970882715942,1.5269712008690715,1.8383084621058596,2.7621881972759748,0.6386885782624043,2.729542194583914,0,PEC,1,0,0
A5,57,A5_57,-23.99803174718239,-25.052449766174778,1.054418018992385,0.7844372311967336,-1.0544180189923797,1.4880213206449189,1.0,0.22553631390552198,0,PEC,1,0,0
A5,58,A5_58,-26.471574697033773,-25.052449766174778,-1.419124930858996,1.3864764366542446,1.4191249308589993,0.0,1.0,2.7199659283313338,0,PEC,1,0,0
A5,59,A5_59,-24.776382225041626,-25.052449766174778,0.2760675411331527,0.9384113370248967,-0.27606754113314813,1.4880213206448858,1.0,0.22553631390552198,0,PEC,1,0,0
A6,0,A6_0,-33.052449766174725,-25.052449766174778,-7.999999999999947,6.309573444801855,7.999999999999947,0.0,1.0,-59.55403337249134,0,PEC,0,0,0
A6,1,A6_1,-33.052449766174725,-25.052449766174778,-7.999999999999947,6.309573444801855,7.999999999999947,0.0,1.0,-59.551326644563886,0,PEC,0,0,0
A6,2,A6_2,-33.052449766174725,-25.052449766174778,-7.999999999999947,6.309573444801855,7.999999999999947,0.0,1.0,-59.55403337249134,0,PEC,0,0,0
A6,3,A6_3,-33.052449766174725,-25.052449766174778,-7.999999999999947,6.309573444801855,7.999999999999947,0.0,1.0,-59.58638320414644,0,PEC,0,0,0
A6,4,A6_4,-33.052449766174725,-25.052449766174778,-7.999999999999947,6.309573444801855,7.999999999999947,0.0,1.0,-59.58369656946811,0,PEC,0,0,0
